lon,lat,mask
117.275,21.225,1
117.475,21.225,1
117.675,21.225,1
117.875,21.225,1
118.075,21.225,1
118.275,21.225,1
118.475,21.225,1
118.675,21.225,1
118.875,21.225,1
119.075,21.225,1
119.275,21.225,1
119.475,21.225,1
119.675,21.225,1
119.875,21.225,1
120.075,21.225,1
120.275,21.225,1
120.475,21.225,1
120.675,21.225,1
120.875,21.225,1
121.075,21.225,1
121.275,21.225,1
121.475,21.225,1
121.675,21.225,1
121.875,21.225,1
122.075,21.225,1
122.275,21.225,1
122.475,21.225,1
122.675,21.225,1
122.875,21.225,1
123.075,21.225,1
123.275,21.225,1
123.475,21.225,1
123.675,21.225,1
123.875,21.225,1
124.075,21.225,1
124.275,21.225,1
124.475,21.225,1
124.675,21.225,1
124.875,21.225,1
125.075,21.225,1
125.275,21.225,1
125.475,21.225,1
125.675,21.225,1
125.875,21.225,1
126.075,21.225,1
126.275,21.225,1
126.475,21.225,1
126.675,21.225,1
126.875,21.225,1
127.075,21.225,1
127.275,21.225,1
127.475,21.225,1
127.675,21.225,1
127.875,21.225,1
128.075,21.225,1
128.275,21.225,1
128.475,21.225,1
128.675,21.225,1
128.875,21.225,1
129.075,21.225,1
129.275,21.225,1
129.475,21.225,1
129.675,21.225,1
117.275,21.425,1
117.475,21.425,1
117.675,21.425,1
117.875,21.425,1
118.075,21.425,1
118.275,21.425,1
118.475,21.425,1
118.675,21.425,1
118.875,21.425,1
119.075,21.425,1
119.275,21.425,1
119.475,21.425,1
119.675,21.425,1
119.875,21.425,1
120.075,21.425,1
120.275,21.425,1
120.475,21.425,1
120.675,21.425,1
120.875,21.425,1
121.075,21.425,1
121.275,21.425,1
121.475,21.425,1
121.675,21.425,1
121.875,21.425,1
122.075,21.425,1
122.275,21.425,1
122.475,21.425,1
122.675,21.425,1
122.875,21.425,1
123.075,21.425,1
123.275,21.425,1
123.475,21.425,1
123.675,21.425,1
123.875,21.425,1
124.075,21.425,1
124.275,21.425,1
124.475,21.425,1
124.675,21.425,1
124.875,21.425,1
125.075,21.425,1
125.275,21.425,1
125.475,21.425,1
125.675,21.425,1
125.875,21.425,1
126.075,21.425,1
126.275,21.425,1
126.475,21.425,1
126.675,21.425,1
126.875,21.425,1
127.075,21.425,1
127.275,21.425,1
127.475,21.425,1
127.675,21.425,1
127.875,21.425,1
128.075,21.425,1
128.275,21.425,1
128.475,21.425,1
128.675,21.425,1
128.875,21.425,1
129.075,21.425,1
129.275,21.425,1
129.475,21.425,1
129.675,21.425,1
117.275,21.625,1
117.475,21.625,1
117.675,21.625,1
117.875,21.625,1
118.075,21.625,1
118.275,21.625,1
118.475,21.625,1
118.675,21.625,1
118.875,21.625,1
119.075,21.625,1
119.275,21.625,1
119.475,21.625,1
119.675,21.625,1
119.875,21.625,1
120.075,21.625,1
120.275,21.625,1
120.475,21.625,1
120.675,21.625,1
120.875,21.625,1
121.075,21.625,1
121.275,21.625,1
121.475,21.625,1
121.675,21.625,1
121.875,21.625,1
122.075,21.625,1
122.275,21.625,1
122.475,21.625,1
122.675,21.625,1
122.875,21.625,1
123.075,21.625,1
123.275,21.625,1
123.475,21.625,1
123.675,21.625,1
123.875,21.625,1
124.075,21.625,1
124.275,21.625,1
124.475,21.625,1
124.675,21.625,1
124.875,21.625,1
125.075,21.625,1
125.275,21.625,1
125.475,21.625,1
125.675,21.625,1
125.875,21.625,1
126.075,21.625,1
126.275,21.625,1
126.475,21.625,1
126.675,21.625,1
126.875,21.625,1
127.075,21.625,1
127.275,21.625,1
127.475,21.625,1
127.675,21.625,1
127.875,21.625,1
128.075,21.625,1
128.275,21.625,1
128.475,21.625,1
128.675,21.625,1
128.875,21.625,1
129.075,21.625,1
129.275,21.625,1
129.475,21.625,1
129.675,21.625,1
117.275,21.825,1
117.475,21.825,1
117.675,21.825,1
117.875,21.825,1
118.075,21.825,1
118.275,21.825,1
118.475,21.825,1
118.675,21.825,1
118.875,21.825,1
119.075,21.825,1
119.275,21.825,1
119.475,21.825,1
119.675,21.825,1
119.875,21.825,1
120.075,21.825,1
120.275,21.825,1
120.475,21.825,1
120.675,21.825,1
120.875,21.825,1
121.075,21.825,1
121.275,21.825,1
121.475,21.825,1
121.675,21.825,1
121.875,21.825,1
122.075,21.825,1
122.275,21.825,1
122.475,21.825,1
122.675,21.825,1
122.875,21.825,1
123.075,21.825,1
123.275,21.825,1
123.475,21.825,1
123.675,21.825,1
123.875,21.825,1
124.075,21.825,1
124.275,21.825,1
124.475,21.825,1
124.675,21.825,1
124.875,21.825,1
125.075,21.825,1
125.275,21.825,1
125.475,21.825,1
125.675,21.825,1
125.875,21.825,1
126.075,21.825,1
126.275,21.825,1
126.475,21.825,1
126.675,21.825,1
126.875,21.825,1
127.075,21.825,1
127.275,21.825,1
127.475,21.825,1
127.675,21.825,1
127.875,21.825,1
128.075,21.825,1
128.275,21.825,1
128.475,21.825,1
128.675,21.825,1
128.875,21.825,1
129.075,21.825,1
129.275,21.825,1
129.475,21.825,1
129.675,21.825,1
117.275,22.025,1
117.475,22.025,1
117.675,22.025,1
117.875,22.025,1
118.075,22.025,1
118.275,22.025,1
118.475,22.025,1
118.675,22.025,1
118.875,22.025,1
119.075,22.025,1
119.275,22.025,1
119.475,22.025,1
119.675,22.025,1
119.875,22.025,1
120.075,22.025,1
120.275,22.025,1
120.475,22.025,1
120.675,22.025,1
120.875,22.025,1
121.075,22.025,1
121.275,22.025,1
121.475,22.025,1
121.675,22.025,1
121.875,22.025,1
122.075,22.025,1
122.275,22.025,1
122.475,22.025,1
122.675,22.025,1
122.875,22.025,1
123.075,22.025,1
123.275,22.025,1
123.475,22.025,1
123.675,22.025,1
123.875,22.025,1
124.075,22.025,1
124.275,22.025,1
124.475,22.025,1
124.675,22.025,1
124.875,22.025,1
125.075,22.025,1
125.275,22.025,1
125.475,22.025,1
125.675,22.025,1
125.875,22.025,1
126.075,22.025,1
126.275,22.025,1
126.475,22.025,1
126.675,22.025,1
126.875,22.025,1
127.075,22.025,1
127.275,22.025,1
127.475,22.025,1
127.675,22.025,1
127.875,22.025,1
128.075,22.025,1
128.275,22.025,1
128.475,22.025,1
128.675,22.025,1
128.875,22.025,1
129.075,22.025,1
129.275,22.025,1
129.475,22.025,1
129.675,22.025,1
117.275,22.225,1
117.475,22.225,1
117.675,22.225,1
117.875,22.225,1
118.075,22.225,1
118.275,22.225,1
118.475,22.225,1
118.675,22.225,1
118.875,22.225,1
119.075,22.225,1
119.275,22.225,1
119.475,22.225,1
119.675,22.225,1
119.875,22.225,1
120.075,22.225,1
120.275,22.225,1
120.475,22.225,1
120.675,22.225,0
120.875,22.225,1
121.075,22.225,1
121.275,22.225,1
121.475,22.225,1
121.675,22.225,1
121.875,22.225,1
122.075,22.225,1
122.275,22.225,1
122.475,22.225,1
122.675,22.225,1
122.875,22.225,1
123.075,22.225,1
123.275,22.225,1
123.475,22.225,1
123.675,22.225,1
123.875,22.225,1
124.075,22.225,1
124.275,22.225,1
124.475,22.225,1
124.675,22.225,1
124.875,22.225,1
125.075,22.225,1
125.275,22.225,1
125.475,22.225,1
125.675,22.225,1
125.875,22.225,1
126.075,22.225,1
126.275,22.225,1
126.475,22.225,1
126.675,22.225,1
126.875,22.225,1
127.075,22.225,1
127.275,22.225,1
127.475,22.225,1
127.675,22.225,1
127.875,22.225,1
128.075,22.225,1
128.275,22.225,1
128.475,22.225,1
128.675,22.225,1
128.875,22.225,1
129.075,22.225,1
129.275,22.225,1
129.475,22.225,1
129.675,22.225,1
117.275,22.425,1
117.475,22.425,1
117.675,22.425,1
117.875,22.425,1
118.075,22.425,1
118.275,22.425,1
118.475,22.425,1
118.675,22.425,1
118.875,22.425,1
119.075,22.425,1
119.275,22.425,1
119.475,22.425,1
119.675,22.425,1
119.875,22.425,1
120.075,22.425,1
120.275,22.425,1
120.475,22.425,0
120.675,22.425,0
120.875,22.425,0
121.075,22.425,1
121.275,22.425,1
121.475,22.425,1
121.675,22.425,1
121.875,22.425,1
122.075,22.425,1
122.275,22.425,1
122.475,22.425,1
122.675,22.425,1
122.875,22.425,1
123.075,22.425,1
123.275,22.425,1
123.475,22.425,1
123.675,22.425,1
123.875,22.425,1
124.075,22.425,1
124.275,22.425,1
124.475,22.425,1
124.675,22.425,1
124.875,22.425,1
125.075,22.425,1
125.275,22.425,1
125.475,22.425,1
125.675,22.425,1
125.875,22.425,1
126.075,22.425,1
126.275,22.425,1
126.475,22.425,1
126.675,22.425,1
126.875,22.425,1
127.075,22.425,1
127.275,22.425,1
127.475,22.425,1
127.675,22.425,1
127.875,22.425,1
128.075,22.425,1
128.275,22.425,1
128.475,22.425,1
128.675,22.425,1
128.875,22.425,1
129.075,22.425,1
129.275,22.425,1
129.475,22.425,1
129.675,22.425,1
117.275,22.625,1
117.475,22.625,1
117.675,22.625,1
117.875,22.625,1
118.075,22.625,1
118.275,22.625,1
118.475,22.625,1
118.675,22.625,1
118.875,22.625,1
119.075,22.625,1
119.275,22.625,1
119.475,22.625,1
119.675,22.625,1
119.875,22.625,1
120.075,22.625,1
120.275,22.625,0
120.475,22.625,0
120.675,22.625,0
120.875,22.625,0
121.075,22.625,1
121.275,22.625,1
121.475,22.625,1
121.675,22.625,1
121.875,22.625,1
122.075,22.625,1
122.275,22.625,1
122.475,22.625,1
122.675,22.625,1
122.875,22.625,1
123.075,22.625,1
123.275,22.625,1
123.475,22.625,1
123.675,22.625,1
123.875,22.625,1
124.075,22.625,1
124.275,22.625,1
124.475,22.625,1
124.675,22.625,1
124.875,22.625,1
125.075,22.625,1
125.275,22.625,1
125.475,22.625,1
125.675,22.625,1
125.875,22.625,1
126.075,22.625,1
126.275,22.625,1
126.475,22.625,1
126.675,22.625,1
126.875,22.625,1
127.075,22.625,1
127.275,22.625,1
127.475,22.625,1
127.675,22.625,1
127.875,22.625,1
128.075,22.625,1
128.275,22.625,1
128.475,22.625,1
128.675,22.625,1
128.875,22.625,1
129.075,22.625,1
129.275,22.625,1
129.475,22.625,1
129.675,22.625,1
117.275,22.825,1
117.475,22.825,1
117.675,22.825,1
117.875,22.825,1
118.075,22.825,1
118.275,22.825,1
118.475,22.825,1
118.675,22.825,1
118.875,22.825,1
119.075,22.825,1
119.275,22.825,1
119.475,22.825,1
119.675,22.825,1
119.875,22.825,1
120.075,22.825,1
120.275,22.825,0
120.475,22.825,0
120.675,22.825,0
120.875,22.825,0
121.075,22.825,0
121.275,22.825,1
121.475,22.825,1
121.675,22.825,1
121.875,22.825,1
122.075,22.825,1
122.275,22.825,1
122.475,22.825,1
122.675,22.825,1
122.875,22.825,1
123.075,22.825,1
123.275,22.825,1
123.475,22.825,1
123.675,22.825,1
123.875,22.825,1
124.075,22.825,1
124.275,22.825,1
124.475,22.825,1
124.675,22.825,1
124.875,22.825,1
125.075,22.825,1
125.275,22.825,1
125.475,22.825,1
125.675,22.825,1
125.875,22.825,1
126.075,22.825,1
126.275,22.825,1
126.475,22.825,1
126.675,22.825,1
126.875,22.825,1
127.075,22.825,1
127.275,22.825,1
127.475,22.825,1
127.675,22.825,1
127.875,22.825,1
128.075,22.825,1
128.275,22.825,1
128.475,22.825,1
128.675,22.825,1
128.875,22.825,1
129.075,22.825,1
129.275,22.825,1
129.475,22.825,1
129.675,22.825,1
117.275,23.025,1
117.475,23.025,1
117.675,23.025,1
117.875,23.025,1
118.075,23.025,1
118.275,23.025,1
118.475,23.025,1
118.675,23.025,1
118.875,23.025,1
119.075,23.025,1
119.275,23.025,1
119.475,23.025,1
119.675,23.025,1
119.875,23.025,1
120.075,23.025,1
120.275,23.025,0
120.475,23.025,0
120.675,23.025,0
120.875,23.025,0
121.075,23.025,0
121.275,23.025,0
121.475,23.025,1
121.675,23.025,1
121.875,23.025,1
122.075,23.025,1
122.275,23.025,1
122.475,23.025,1
122.675,23.025,1
122.875,23.025,1
123.075,23.025,1
123.275,23.025,1
123.475,23.025,1
123.675,23.025,1
123.875,23.025,1
124.075,23.025,1
124.275,23.025,1
124.475,23.025,1
124.675,23.025,1
124.875,23.025,1
125.075,23.025,1
125.275,23.025,1
125.475,23.025,1
125.675,23.025,1
125.875,23.025,1
126.075,23.025,1
